timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 16:12:00,S43,1.3399,103.8878,287,3.2,76.9,0,29.7
2024-04-22 16:12:00,S104,1.44387,103.78538,292,1.5,95.2,0,28.2
2024-04-22 16:13:00,S117,1.256,103.679,184,3.3,84.8,0,29.1
2024-04-22 16:13:00,S43,1.3399,103.8878,287,3.2,76.9,0,29.7
2024-04-22 16:13:00,S104,1.44387,103.78538,292,1.5,95.2,0,28.2
2024-04-22 16:13:00,S117,1.256,103.679,184,3.3,84.8,0,29.1
2024-04-22 16:13:00,S43,1.3399,103.8878,287,3.2,76.9,0,29.7
2024-04-22 16:13:00,S104,1.44387,103.78538,292,1.5,95.2,0,28.2
2024-04-22 16:17:00,S117,1.256,103.679,168,3.2,85.3,0,29.0
2024-04-22 16:17:00,S43,1.3399,103.8878,316,2.7,77.2,0,29.6
2024-04-22 16:17:00,S104,1.44387,103.78538,299,1.9,95.5,0,28.2
2024-04-22 16:22:00,S117,1.256,103.679,160,3.0,85.0,0,29.0
2024-04-22 16:22:00,S43,1.3399,103.8878,3,2.6,77.6,0,29.6
2024-04-22 16:22:00,S104,1.44387,103.78538,289,2.3,96.1,0,28.2
2024-04-22 16:23:00,S117,1.256,103.679,160,3.0,85.0,0,29.0
2024-04-22 16:23:00,S43,1.3399,103.8878,3,2.6,77.6,0,29.6
2024-04-22 16:23:00,S104,1.44387,103.78538,289,2.3,96.1,0,28.2
2024-04-22 16:23:00,S117,1.256,103.679,160,3.0,85.0,0,29.0
2024-04-22 16:23:00,S43,1.3399,103.8878,3,2.6,77.6,0,29.6
2024-04-22 16:23:00,S104,1.44387,103.78538,289,2.3,96.1,0,28.2
2024-04-22 16:27:00,S117,1.256,103.679,162,3.0,84.4,0,29.1
2024-04-22 16:27:00,S43,1.3399,103.8878,6,2.6,77.9,0,29.5
2024-04-22 16:27:00,S104,1.44387,103.78538,278,2.3,96.8,0,28.2
2024-04-22 16:32:00,S117,1.256,103.679,160,3.0,84.1,0,29.1
2024-04-22 16:32:00,S43,1.3399,103.8878,4,2.6,77.9,0,29.6
